Address,Baths Full,Baths Half,Beds Total,Sq Ft Total,Postal City,County,DOM,Expiration Date,# of Fireplaces,Garage Spaces,HOA Amenities,HOA Exist YN,HOA Fee,HOA Fee Covers,HOA Name Text,HOA Phone,List Price,Listing Date,Acres,Lot Size,Sale Date,Room Count,MLS Number,Original List Date,Original List Price,Parcel Number,Property Type,Longitude,Latitude,Close Date,Sale Price,State,Status,Status Change Timestamp,View,Year Built,Zip Code,Unit Number,Buyer's Financing
2125 Bryant Street,2,1,2,1392.0,San Francisco,San Francisco,7,12/31/2015 12:00:00 AM,0.0,0.0,,True,438.0,"Management Fee, Maintenance - Exterior, Gas, , Landscaping/Gardening, Security Service, Water",,,1249000,10/30/2015 12:00:00 AM,,0.0,11/06/2015 12:00:00 AM,0,SF439460,10/30/2015 12:00:00 AM,1249000,4080-091,Residential,-122.40965,37.759542,12/11/2015 12:00:00 AM,1450000,California,Sold,12/15/2015 12:00:00 AM,,2009.0,94110,118,Not Reported
784 Wisconsin Street,2,0,3,1929.0,San Francisco,San Francisco,34,01/31/2014 12:00:00 AM,1.0,0.0,,True,300.0,,,,1448000,10/31/2013 12:00:00 AM,,0.0,12/04/2013 12:00:00 AM,0,SF414833,10/31/2013 12:00:00 AM,1448000,4097-054,Residential,-122.399324,37.757557,12/13/2013 12:00:00 AM,1450000,California,Sold,12/17/2013 12:00:00 AM,"Bay, Bay Bridge, Downtown, Golden Gate Bridge, Mt. Diablo, Panoramic",1991.0,94107,,Not Reported
339 Filbert Street,2,0,2,1200.0,San Francisco,San Francisco,32,09/09/2014 12:00:00 AM,1.0,0.0,,True,338.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",,,1450000,09/09/2013 12:00:00 AM,,0.0,10/11/2013 12:00:00 AM,0,SF412736,09/09/2013 12:00:00 AM,1450000,0105-063,Residential,-122.405144,37.801622,10/18/2013 12:00:00 AM,1450000,California,Sold,10/19/2013 12:00:00 AM,"City Lights, Partial",1994.0,94133,,All Cash No Loans
200 Dolores Street,2,1,2,1441.0,San Francisco,San Francisco,61,02/28/2014 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,541.0,"Management Fee, Maintenance - Exterior, , Heating, Insurance - Homeowners , Water",,,1475000,07/31/2013 12:00:00 AM,,0.0,09/30/2013 12:00:00 AM,0,SF411155,07/31/2013 12:00:00 AM,1475000,3557-139,Residential,-122.426908,37.766085,10/01/2013 12:00:00 AM,1450000,California,Sold,10/04/2013 12:00:00 AM,,2013.0,94103,3,Not Reported
155 Ames Street,2,1,3,2190.0,San Francisco,San Francisco,59,10/15/2012 12:00:00 AM,0.0,0.0,Garden/ Greenbelt/ Trails,True,303.0,,,,1495000,07/24/2012 12:00:00 AM,,0.0,09/21/2012 12:00:00 AM,0,SF399179,07/24/2012 12:00:00 AM,1495000,3632-061,Residential,-122.423576,37.75406,09/21/2012 12:00:00 AM,1450000,California,Sold,09/21/2012 12:00:00 AM,,2010.0,94110,,Not Reported
1970 Green Street,2,1,3,2052.0,San Francisco,San Francisco,63,05/31/2011 12:00:00 AM,2.0,0.0,,True,250.0,"Insurance - Homeowners , Water",,,1499000,01/20/2011 12:00:00 AM,,0.0,03/24/2011 12:00:00 AM,0,SF380050,01/20/2011 12:00:00 AM,1499000,0542-088,Residential,-122.438231,37.802041,04/01/2011 12:00:00 AM,1449000,California,Sold,04/01/2011 12:00:00 AM,"Bay, Hills, Water",1904.0,94123,,Other
146 28th Street,2,0,3,1569.0,San Francisco,San Francisco,46,10/31/2020 12:00:00 AM,0.0,0.0,,True,300.0,", Insurance - Homeowners , Water",Self-Managed,,1449000,07/31/2020 12:00:00 AM,,0.0,09/15/2020 12:00:00 AM,0,SF501915,07/31/2020 12:00:00 AM,1599000,6600-052,Residential,-122.425706,37.745555,09/16/2020 12:00:00 AM,1449000,California,Sold,09/16/2020 12:00:00 AM,,1951.0,94114,,Not Reported
186 Graystone Terrace,2,1,3,1911.0,San Francisco,San Francisco,25,12/12/2014 12:00:00 AM,1.0,0.0,,True,400.0,Management Fee,184-186 Graystone Ter HOA,,1458000,09/11/2014 12:00:00 AM,,0.0,10/06/2014 12:00:00 AM,0,SF425185,09/11/2014 12:00:00 AM,1458000,2719-B065,Residential,-122.445429,37.756976,10/16/2014 12:00:00 AM,1438000,California,Sold,10/16/2014 12:00:00 AM,"Bay, City Lights, Downtown, Garden/Greenbelt, Panoramic, San Francisco",2001.0,94114,,Conventional Loan
716 Haight Street,2,1,3,1519.0,San Francisco,San Francisco,6,12/12/2014 12:00:00 AM,1.0,0.0,,True,175.0,"Electricity, Gas, Insurance - Homeowners , Water",712-714-716 Haight St. HOA,,1300000,09/12/2014 12:00:00 AM,,0.0,09/18/2014 12:00:00 AM,0,SF424752,09/12/2014 12:00:00 AM,1300000,0846-057,Residential,-122.434212,37.771833,10/03/2014 12:00:00 AM,1437500,California,Sold,10/03/2014 12:00:00 AM,,1998.0,94117,,Conventional Loan
73 Summit Way,2,1,3,2024.0,San Francisco,San Francisco,116,09/10/2026 12:00:00 AM,0.0,2.0,"Park, Exercise Course, Playground, Dog Park, Trail(s)",True,363.0,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Roof, Maintenance - Road, Common Area Gas, Maintenance - Common Area",Summit 800 Owner Association,(855) 877-2472,1435000,09/10/2025 12:00:00 AM,0.035,1544.0,01/04/2026 12:00:00 AM,0,SF425072772,09/10/2025 12:00:00 AM,1455000,7331-206,Residential,-122.474887,37.714965,01/06/2026 12:00:00 AM,1435000,California,Sold,01/06/2026 12:00:00 AM,"Golf Course, City, City Lights, Garden/Greenbelt",2015.0,94132,,All Cash No Loans
1601 Pacific Avenue,2,0,3,1190.0,San Francisco,San Francisco,19,07/29/2017 12:00:00 AM,1.0,0.0,Roof Deck,True,639.0,"Maintenance - Exterior, , Landscaping/Gardening, Water",Pacific and Polk,,1349000,04/07/2017 12:00:00 AM,,0.0,04/26/2017 12:00:00 AM,0,SF456614,04/07/2017 12:00:00 AM,1349000,0595-150,Residential,-122.421818,37.794849,05/22/2017 12:00:00 AM,1435000,California,Sold,05/22/2017 12:00:00 AM,City Lights,2000.0,94109,205,Not Reported
4150 17th Street,2,0,2,1868.0,San Francisco,San Francisco,41,08/13/2016 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,564.0,"Management Fee, Insurance - Earthquake, , Landscaping/Gardening, Insurance - Homeowners , Water",,,1249000,05/13/2016 12:00:00 AM,,0.0,06/23/2016 12:00:00 AM,0,SF445695,05/13/2016 12:00:00 AM,1249000,2623-172,Residential,-122.438532,37.762785,06/23/2016 12:00:00 AM,1435000,California,Sold,06/23/2016 12:00:00 AM,"City Lights, Hills",1994.0,94114,5,Conventional Loan
83 Summit Way,2,1,3,2024.0,San Francisco,San Francisco,17,03/01/2022 12:00:00 AM,0.0,0.0,"Dog Park, Playground",True,306.0,"Common Area Gas, Maintenance - Common Area, Insurance - Structure, Maintenance - Exterior, Management Fee",Summit 800 Owners Association,(866) 473-2573,1455000,11/19/2021 12:00:00 AM,0.039,1678.0,12/06/2021 12:00:00 AM,0,SF421613291,11/19/2021 12:00:00 AM,1450000,7331-212,Residential,-122.475142,37.715088,12/17/2021 12:00:00 AM,1425900,California,Sold,12/17/2021 12:00:00 AM,"Golf Course, San Francisco",2015.0,94132,,All Cash No Loans
370 Waller Street,2,1,2,1042.0,San Francisco,San Francisco,13,11/30/2025 12:00:00 AM,1.0,2.0,,True,165.0,,370 Waller Street HOA,,1095000,08/08/2025 12:00:00 AM,0.17,7404.0,08/21/2025 12:00:00 AM,0,SF425063105,08/08/2025 12:00:00 AM,1095000,0859-035,Residential,-122.429822,37.771588,09/11/2025 12:00:00 AM,1425000,California,Sold,09/11/2025 12:00:00 AM,,1990.0,94117,3,Conventional Loan
222 Valencia Street,2,0,2,1316.0,San Francisco,San Francisco,5,12/27/2019 12:00:00 AM,1.0,0.0,,True,427.0,,,,1195000,06/28/2019 12:00:00 AM,,0.0,07/03/2019 12:00:00 AM,0,SF486746,06/28/2019 12:00:00 AM,1195000,3533-131,Residential,-122.422623,37.769443,07/11/2019 12:00:00 AM,1425000,California,Sold,07/11/2019 12:00:00 AM,,2003.0,94103,5,Not Reported
1690 20th Avenue,3,0,3,1980.0,San Francisco,San Francisco,14,08/03/2018 12:00:00 AM,0.0,0.0,,True,240.0,"Management Fee, Maintenance - Exterior, Insurance - Homeowners",Providence,,995000,06/13/2018 12:00:00 AM,,0.0,06/27/2018 12:00:00 AM,0,SF472141,06/13/2018 12:00:00 AM,995000,1924-115,Residential,-122.477491,37.75628,07/05/2018 12:00:00 AM,1425000,California,Sold,07/05/2018 12:00:00 AM,,2001.0,94122,,All Cash No Loans
2405 Folsom Street,3,1,3,1839.0,San Francisco,San Francisco,25,07/19/2013 12:00:00 AM,2.0,0.0,,True,423.0,", Insurance - Homeowners , Water",,,1250000,04/19/2013 12:00:00 AM,,0.0,05/14/2013 12:00:00 AM,0,SF407196,04/19/2013 12:00:00 AM,1250000,3612-126,Residential,-122.414548,37.758682,05/23/2013 12:00:00 AM,1425000,California,Sold,05/27/2013 12:00:00 AM,"Partial, Twin Peaks",2008.0,94110,3,Conventional Loan
179 San Carlos,2,1,3,1644.0,San Francisco,San Francisco,47,08/03/2012 12:00:00 AM,1.0,0.0,"Garden/ Greenbelt/ Trails, Roof Deck",True,275.0,,,,1269000,05/03/2012 12:00:00 AM,,0.0,06/19/2012 12:00:00 AM,0,SF396511,05/03/2012 12:00:00 AM,1269000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.419904,37.760625,06/20/2012 12:00:00 AM,1425000,California,Sold,06/20/2012 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Hills, San Francisco, Twin Peaks, Water",2012.0,94110,3,Not Reported
170 Pacific Avenue,3,0,2,1826.0,San Francisco,San Francisco,14,12/31/2011 12:00:00 AM,1.0,0.0,,True,756.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Heating, Insurance - Homeowners , Water",,,1395000,07/28/2011 12:00:00 AM,,0.0,08/11/2011 12:00:00 AM,0,SF387742,07/28/2011 12:00:00 AM,1395000,0167-031,Residential,-122.399183,37.798012,08/18/2011 12:00:00 AM,1425000,California,Sold,08/18/2011 12:00:00 AM,"City Lights, Downtown, Garden/Greenbelt, San Francisco",1985.0,94111,31,Not Reported
46 Lower Terrace,2,1,2,1893.0,San Francisco,San Francisco,16,04/04/2006 12:00:00 AM,1.0,0.0,,True,231.0,,,,1129000,01/04/2006 12:00:00 AM,,0.0,01/20/2006 12:00:00 AM,0,SF299823,01/04/2006 12:00:00 AM,1129000,2626-037,Residential,-122.432568,37.756144,02/09/2006 12:00:00 AM,1425000,California,Sold,02/14/2006 12:00:00 AM,"Bay, City Lights, Hills, Panoramic, Water",1991.0,94114,,Not Reported
191 Summit Way,2,1,3,2133.0,San Francisco,San Francisco,4,12/30/2016 12:00:00 AM,0.0,0.0,"Garden/ Greenbelt/ Trails, Playground",True,273.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",,,1324000,01/22/2016 12:00:00 AM,,0.0,01/26/2016 12:00:00 AM,0,SF441384,01/22/2016 12:00:00 AM,1324000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.47695,37.715245,09/15/2016 12:00:00 AM,1424852,California,Sold,09/15/2016 12:00:00 AM,Garden/Greenbelt,2016.0,94132,,Conventional Loan
276 Summit Way,2,1,3,2249.0,San Francisco,San Francisco,13,12/30/2016 12:00:00 AM,0.0,0.0,"Garden/ Greenbelt/ Trails, Playground",True,202.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",,,1398800,02/26/2016 12:00:00 AM,,0.0,03/10/2016 12:00:00 AM,0,SF442592,02/26/2016 12:00:00 AM,1398800,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.477439,37.714796,01/31/2017 12:00:00 AM,1423306,California,Sold,01/31/2017 12:00:00 AM,,2016.0,94132,,Conventional Loan
117 Lake Merced Hills,2,1,3,1904.0,San Francisco,San Francisco,16,09/10/2021 12:00:00 AM,0.0,0.0,"Pool, Sauna, Sauna/ Spa/ Hot Tub, Tennis Court(s)",True,623.0,"Common Area Gas, Maintenance - Common Area, Insurance - Homeowners , Insurance, Maintenance - Exterior, Landscaping/Gardening, Management Fee, Pools, Spa, or Tennis, Roof, , Water",Lake Merced Hill Recreation & Management,(650) 286-0292,998000,06/22/2021 12:00:00 AM,0.027,1188.0,07/08/2021 12:00:00 AM,0,SF421566493,06/22/2021 12:00:00 AM,998000,7381-053,Residential,-122.494838,37.722672,08/03/2021 12:00:00 AM,1420000,California,Sold,08/03/2021 12:00:00 AM,,1975.0,94132,,Not Reported
4 Hoffman Avenue,2,1,3,1705.0,San Francisco,San Francisco,23,11/24/2017 12:00:00 AM,1.0,0.0,,True,300.0,", Landscaping/Gardening, Insurance - Homeowners , Water",,,1399000,09/04/2017 12:00:00 AM,,0.0,09/27/2017 12:00:00 AM,0,SF462098,09/04/2017 12:00:00 AM,1549000,2776-017,Residential,-122.44104,37.753929,10/05/2017 12:00:00 AM,1420000,California,Sold,10/09/2017 12:00:00 AM,"Bay, City Lights, Downtown, Hills, Water",1976.0,94114,,All Cash No Loans
157 Summit Way,2,1,3,2133.0,San Francisco,San Francisco,9,05/14/2016 12:00:00 AM,0.0,0.0,"Garden/ Greenbelt/ Trails, Playground",True,275.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",,,1295000,05/23/2015 12:00:00 AM,,0.0,06/01/2015 12:00:00 AM,0,SF433339,05/23/2015 12:00:00 AM,1295000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.476022,37.715245,01/07/2016 12:00:00 AM,1417530,California,Sold,01/08/2016 12:00:00 AM,Garden/Greenbelt,2015.0,94132,,Conventional Loan
165 Summit Way,2,1,3,2133.0,San Francisco,San Francisco,57,12/31/2025 12:00:00 AM,0.0,0.0,,True,365.0,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Insurance - Structure, Common Area Gas, Maintenance - Common Area",Summit 800 Owners Association,(866) 473-2573,1449000,05/29/2025 12:00:00 AM,0.032,1387.0,07/25/2025 12:00:00 AM,0,SF425045033,05/29/2025 12:00:00 AM,1459000,7331-231,Residential,-122.476228,37.715255,08/04/2025 12:00:00 AM,1415000,California,Sold,08/04/2025 12:00:00 AM,City Lights,2016.0,94132,,Not Reported
423 Fulton Street,2,0,2,1260.0,San Francisco,San Francisco,6,08/31/2021 12:00:00 AM,0.0,0.0,,True,693.0,"Common Area Gas, Maintenance - Common Area, Insurance - Structure, Maintenance - Exterior, Landscaping/Gardening, Management Fee, Sewer, Water",Fulton Grove Homeowners Association,,1295000,06/11/2021 12:00:00 AM,0.497,21629.0,06/17/2021 12:00:00 AM,0,SF421561101,06/11/2021 12:00:00 AM,1295000,0793-042,Residential,-122.424007,37.778497,07/12/2021 12:00:00 AM,1410000,California,Sold,07/12/2021 12:00:00 AM,,1992.0,94102,,Conventional Loan
926 Grove Street,1,1,2,1130.0,San Francisco,San Francisco,0,09/16/2018 12:00:00 AM,1.0,0.0,,True,373.0,"Maintenance - Exterior, , Landscaping/Gardening, Water",,,1405000,03/16/2018 12:00:00 AM,,0.0,03/16/2018 12:00:00 AM,0,SF468477,03/16/2018 12:00:00 AM,1405000,0798-039,Residential,-122.443893,37.771719,03/16/2018 12:00:00 AM,1405000,California,Sold,03/16/2018 12:00:00 AM,,2004.0,94117,7,Other
4150 17th Street,2,0,2,1868.0,San Francisco,San Francisco,21,07/31/2016 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,564.0,,,,1295000,04/29/2016 12:00:00 AM,,0.0,05/20/2016 12:00:00 AM,0,SF444942,04/29/2016 12:00:00 AM,1295000,2623-176,Residential,-122.438532,37.762785,06/02/2016 12:00:00 AM,1405000,California,Sold,06/02/2016 12:00:00 AM,"Bay, City Lights, Garden/Greenbelt, Hills, Panoramic, Twin Peaks",1994.0,94114,9,Not Reported
3620 19th Street,2,1,2,1280.0,San Francisco,San Francisco,19,12/31/2014 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,443.0,"Management Fee, Maintenance - Exterior, Insurance - Homeowners",,,1149000,07/24/2014 12:00:00 AM,,0.0,08/12/2014 12:00:00 AM,0,SF423220,07/24/2014 12:00:00 AM,1149000,3587-144,Residential,-122.424318,37.760156,08/14/2014 12:00:00 AM,1400007,California,Sold,08/14/2014 12:00:00 AM,,2008.0,94110,3,Not Reported
3 Topaz Way,2,1,3,2087.0,San Francisco,San Francisco,62,08/28/2023 12:00:00 AM,0.0,0.0,Security Gate(s),True,350.0,,,,1549000,03/10/2023 12:00:00 AM,0.1,4351.0,05/11/2023 12:00:00 AM,0,SF423726089,03/10/2023 12:00:00 AM,1580000,7534-077,Residential,-122.437838,37.74292,05/25/2023 12:00:00 AM,1400000,California,Sold,05/25/2023 12:00:00 AM,,0.0,94131,,All Cash No Loans
136 Everson Street,2,0,3,1605.0,San Francisco,San Francisco,17,11/01/2021 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,569.0,,Diamond Heights Association,,1199000,07/16/2021 12:00:00 AM,0.012,501.0,08/02/2021 12:00:00 AM,0,SF421574762,07/16/2021 12:00:00 AM,1199000,7544-117,Residential,-122.43238,37.738729,08/26/2021 12:00:00 AM,1400000,California,Sold,08/26/2021 12:00:00 AM,"Bay, Bay Bridge, Bridge(s), City, City Lights, Downtown",1973.0,94131,,Conventional Loan
500 Masonic Avenue,2,1,2,1198.0,San Francisco,San Francisco,5,12/31/2021 12:00:00 AM,1.0,2.0,,True,829.0,"Exterior Painting, Garbage, Insurance - Common Area, Maintenance - Common Area, Roof, Other",500 Masonic Avenue Owners Association,(415) 561-0800,1198000,05/05/2021 12:00:00 AM,0.172,7500.0,05/10/2021 12:00:00 AM,0,ML81842292,05/05/2021 12:00:00 AM,1198000,1175-024,Residential,-122.446308,37.77655,06/23/2021 12:00:00 AM,1400000,California,Sold,06/28/2021 12:00:00 AM,,2001.0,94117,5,Conventional Loan
1676 20th Avenue,3,0,3,1980.0,San Francisco,San Francisco,20,11/07/2018 12:00:00 AM,0.0,0.0,,True,240.0,,,,1195000,09/11/2018 12:00:00 AM,,0.0,10/01/2018 12:00:00 AM,0,SF475858,09/11/2018 12:00:00 AM,1395000,1924-121,Residential,-122.477563,37.756491,10/22/2018 12:00:00 AM,1400000,California,Sold,10/22/2018 12:00:00 AM,"Partial, San Francisco",2001.0,94122,,Conventional Loan
101 Summit Way,2,1,3,2133.0,San Francisco,San Francisco,74,11/08/2018 12:00:00 AM,0.0,0.0,,True,295.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening",SUMMIT 800 HOA,,1450000,05/23/2018 12:00:00 AM,,0.0,08/15/2018 12:00:00 AM,0,SF470843,05/23/2018 12:00:00 AM,1529000,7331-215,Residential,-122.475327,37.715169,08/24/2018 12:00:00 AM,1400000,California,Sold,08/24/2018 12:00:00 AM,"Garden/Greenbelt, Partial, San Francisco",2015.0,94132,,Conventional Loan
121 4th Avenue,3,0,3,1376.0,San Francisco,San Francisco,15,08/03/2018 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,159.0,"Maintenance - Exterior, Insurance - Homeowners",,,1299000,05/03/2018 12:00:00 AM,,0.0,05/18/2018 12:00:00 AM,0,SF470447,05/03/2018 12:00:00 AM,1299000,1364-052,Residential,-122.462842,37.786269,06/18/2018 12:00:00 AM,1400000,California,Sold,06/20/2018 12:00:00 AM,,1904.0,94118,,Conventional Loan
5003 Diamond Heights Boulevard,2,1,3,2160.0,San Francisco,San Francisco,41,06/30/2018 12:00:00 AM,1.0,0.0,,True,675.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",Harbor View Villas Unit II,,1199000,04/28/2018 12:00:00 AM,,0.0,06/08/2018 12:00:00 AM,0,SF470178,04/28/2018 12:00:00 AM,1399000,7501-141,Residential,-122.442477,37.742372,06/15/2018 12:00:00 AM,1400000,California,Sold,06/15/2018 12:00:00 AM,"City Lights, Downtown, Panoramic",1979.0,94131,,Conventional Loan
300 Berry Street,2,0,2,1223.0,San Francisco,San Francisco,18,06/30/2018 12:00:00 AM,0.0,0.0,"Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Roof Deck",True,598.0,"Management Fee, Door Person, Maintenance - Exterior, , Landscaping/Gardening, Security Service, Water",300 Berry Homeowners Association,,1375000,03/31/2018 12:00:00 AM,,0.0,04/18/2018 12:00:00 AM,0,SF469015,03/31/2018 12:00:00 AM,1375000,8704-057,Residential,-122.396241,37.77393,05/07/2018 12:00:00 AM,1400000,California,Sold,05/07/2018 12:00:00 AM,,2009.0,94158,443,Not Reported
926 Grove Street,1,1,2,1130.0,San Francisco,San Francisco,19,04/10/2018 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,363.0,"Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",,,1195000,11/09/2017 12:00:00 AM,,0.0,11/28/2017 12:00:00 AM,0,SF464582,11/09/2017 12:00:00 AM,1195000,0798-037,Residential,-122.443893,37.771719,12/19/2017 12:00:00 AM,1400000,California,Sold,12/19/2017 12:00:00 AM,Downtown,2004.0,94117,5,Conventional Loan
2423 16th Street,2,1,3,0.0,San Francisco,San Francisco,28,12/31/2016 12:00:00 AM,0.0,0.0,,True,698.0,", Other, Water",,,1449000,09/07/2016 12:00:00 AM,,0.0,10/05/2016 12:00:00 AM,0,SF449683,09/07/2016 12:00:00 AM,1449000,3965-033,Residential,-122.410818,37.765339,10/21/2016 12:00:00 AM,1400000,California,Sold,10/21/2016 12:00:00 AM,,2014.0,94103,,Not Reported
2101 Bryant Street,1,1,1,1121.0,San Francisco,San Francisco,8,05/31/2016 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails",True,411.0,"Management Fee, Gas, , Landscaping/Gardening, Security Service, Water",Citiscape Property Management,,995000,03/03/2016 12:00:00 AM,,0.0,03/11/2016 12:00:00 AM,0,SF442747,03/03/2016 12:00:00 AM,995000,4080-138,Residential,-122.409823,37.760178,03/30/2016 12:00:00 AM,1400000,California,Sold,03/30/2016 12:00:00 AM,"City Lights, Downtown, Hills, Panoramic, San Francisco",2000.0,94110,305,Not Reported
89 Summit Way,2,1,3,2024.0,San Francisco,San Francisco,7,01/01/2016 12:00:00 AM,0.0,0.0,"Garden/ Greenbelt/ Trails, Playground",True,292.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",,,1400000,03/22/2015 12:00:00 AM,,0.0,03/29/2015 12:00:00 AM,0,SF431014,03/22/2015 12:00:00 AM,1400000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.475232,37.715134,05/22/2015 12:00:00 AM,1400000,California,Sold,05/23/2015 12:00:00 AM,Garden/Greenbelt,2015.0,94132,,Conventional Loan
830 Minnesota Street,2,1,2,1659.0,San Francisco,San Francisco,34,03/18/2015 12:00:00 AM,0.0,0.0,,True,450.0,,,,1425000,01/22/2015 12:00:00 AM,,0.0,02/25/2015 12:00:00 AM,0,SF429033,01/22/2015 12:00:00 AM,1425000,4106-115,Residential,-122.390586,37.759955,03/13/2015 12:00:00 AM,1400000,California,Sold,03/13/2015 12:00:00 AM,,2009.0,94107,,Conventional Loan
489 Harrison Street,2,1,2,1508.0,San Francisco,San Francisco,61,01/28/2014 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Gym/ Exercise Facility, Sauna/ Spa/ Hot Tub",True,847.0,,One Rincon Hill Association,(415) 875-7030,1499000,11/10/2013 12:00:00 AM,,0.0,01/10/2014 12:00:00 AM,0,SF415145,11/10/2013 12:00:00 AM,1499000,3765-036,Residential,-122.392605,37.786072,01/17/2014 12:00:00 AM,1400000,California,Sold,01/23/2014 12:00:00 AM,"City Lights, Garden/Greenbelt, San Francisco",2008.0,94105,507,Not Reported
662 Alvarado Street,2,1,3,2010.0,San Francisco,San Francisco,7,03/04/2013 12:00:00 AM,1.0,0.0,,True,300.0,", Insurance - Homeowners , Water",660-662 Alvarado Street,,1189000,11/08/2012 12:00:00 AM,,0.0,11/15/2012 12:00:00 AM,0,SF402723,11/08/2012 12:00:00 AM,1189000,2771-068,Residential,-122.435745,37.753832,12/18/2012 12:00:00 AM,1400000,California,Sold,12/18/2012 12:00:00 AM,"Hills, Partial, San Francisco, Twin Peaks, Forest/Woods",1987.0,94110,,Other
1134 Page Street,2,1,2,1609.0,San Francisco,San Francisco,5,12/31/2012 12:00:00 AM,0.0,0.0,,True,316.0,,,,1350000,06/28/2012 12:00:00 AM,,0.0,07/03/2012 12:00:00 AM,0,SF398401,06/28/2012 12:00:00 AM,1350000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.439558,37.772122,09/06/2012 12:00:00 AM,1400000,California,Sold,09/06/2012 12:00:00 AM,City Lights,0.0,94117,,All Cash No Loans
399 Duncan Street,2,1,3,2035.0,San Francisco,San Francisco,15,09/30/2006 12:00:00 AM,1.0,0.0,,True,150.0,,,,1395000,05/31/2006 12:00:00 AM,,0.0,06/15/2006 12:00:00 AM,0,SF307296,05/31/2006 12:00:00 AM,1395000,6601-052,Residential,-122.428863,37.745881,07/13/2006 12:00:00 AM,1400000,California,Sold,07/13/2006 12:00:00 AM,Partial,2001.0,94131,,Other
850 Corbett Avenue,3,0,4,0.0,San Francisco,San Francisco,19,05/30/2005 12:00:00 AM,1.0,0.0,,True,382.0,,,,1299000,02/02/2005 12:00:00 AM,,0.0,02/21/2005 12:00:00 AM,0,SF283703,02/02/2005 12:00:00 AM,1299000,2779-041,Residential,-122.44365,37.753312,03/08/2005 12:00:00 AM,1400000,California,Sold,03/08/2005 12:00:00 AM,"Bay, City Lights, Downtown, Garden/Greenbelt, Panoramic, Water",2003.0,94131,5,Other
